SERIES.MATCH,EVENT,MATCH,ROUND,HALF,POSS,TEAM,OPP,SOURCE,START,END,LOST,SOURCE NOTE,LOST NOTE
225,USA7s,45,Cup,2,26,FIJ,NZL,Restart,4,9,PEN,,PEN: bc not releasing
225,USA7s,45,Cup,2,27,NZL,FIJ,PK,7,15,Intercepted,PK: bc not releasing,Intercept: offload
225,USA7s,45,Cup,2,28,FIJ,NZL,Intercept,1,5,HE,Intercept: off load,HE: fwd pass
225,USA7s,45,Cup,2,29,NZL,FIJ,Scrum,11,11,Kicked to touch,Scrum: fwd pass,
226,HK7s,1,Pool,1,1,ENG,WAL,Restart,1,5,Intercepted,,
226,HK7s,1,Pool,1,2,WAL,ENG,Intercept,11,14,Counter ruck,,
226,HK7s,1,Pool,1,3,ENG,WAL,Counter ruck,2,3,PEN,,PEN: hands in ruck
226,HK7s,1,Pool,1,4,WAL,ENG,PK,13,14,TRY,PK: hands in ruck,TRY: converted
226,HK7s,1,Pool,1,5,ENG,WAL,Restart,4,14,TRY,,TRY: converted
226,HK7s,1,Pool,1,6,WAL,ENG,Restart,5,2,Intercepted,,
226,HK7s,1,Pool,1,7,ENG,WAL,Intercept,11,14,TRY,,TRY: converted
226,HK7s,1,Pool,1,8,WAL,ENG,Restart,4,14,TRY,,
226,HK7s,1,Pool,1,9,ENG,WAL,Restart,4,15,TRY,,
226,HK7s,1,Pool,2,10,ENG,WAL,Reclaim,12,12,PEN,,PEN: bc not releasing
226,HK7s,1,Pool,2,11,WAL,ENG,PK,4,2,PEN,PK: bc not releasing,PEN: bc not releasing
226,HK7s,1,Pool,2,12,ENG,WAL,PK,14,14,TRY,PK: bc not releasing,TRY: converted
226,HK7s,1,Pool,2,13,WAL,ENG,Restart,4,13,Tackled to touch,,
226,HK7s,1,Pool,2,14,ENG,WAL,Line out,3,15,Tackled to touch,Line out: tackled to touch,
226,HK7s,1,Pool,2,15,WAL,ENG,Line out,1,14,TRY,Line out: tackled to touch,TRY: converted
226,HK7s,1,Pool,2,16,ENG,WAL,Restart,6,11,PK,,PK: drop goal missed
226,HK7s,1,Pool,2,17,WAL,ENG,22,2,4,Kicked to touch,,
227,HK7s,2,Pool,1,1,JPN,FRA,Line out,10,10,Line out stolen,Line out: restart lost to touch by receiving team,
227,HK7s,2,Pool,1,2,FRA,JPN,Line out steal,3,14,TRY,,TRY: converted
227,HK7s,2,Pool,1,3,JPN,FRA,Restart,6,11,PEN,,PEN: bc not releasing
227,HK7s,2,Pool,1,4,FRA,JPN,PK,5,13,TRY,PK: bc not releasing,
227,HK7s,2,Pool,1,5,JPN,FRA,Scrum,4,14,Poached,Scrum: restart knocked by kicking team,
227,HK7s,2,Pool,1,6,FRA,JPN,Poach,5,14,TRY,,TRY: converted
227,HK7s,2,Pool,1,7,JPN,FRA,Restart,4,4,HE,,HE: knock on
227,HK7s,2,Pool,2,8,JPN,FRA,Restart,4,14,TRY,,TRY: converted
227,HK7s,2,Pool,2,9,FRA,JPN,FK,8,10,HE,FK: restart direct to touch by kicking team,HE: knock on
227,HK7s,2,Pool,2,10,JPN,FRA,Scrum,6,4,HE,Scrum: knock on,HE: knock on
227,HK7s,2,Pool,2,11,FRA,JPN,Scrum,12,10,Intercepted,Scrum: knock on,Intercept: offload
227,HK7s,2,Pool,2,12,JPN,FRA,Intercept,5,12,Intercepted,Intercept: off load,Intercept: lost fwd in tackle
227,HK7s,2,Pool,2,13,FRA,JPN,Intercept,4,6,Poached,Intercept: lost fwd in tackle,
227,HK7s,2,Pool,2,14,FRA,JPN,Poach,10,13,HE,,HE: knock on
227,HK7s,2,Pool,2,15,JPN,FRA,Scrum,3,11,HE,Scrum: 5m,HE: knock on
227,HK7s,2,Pool,2,16,JPN,FRA,Scrum,5,1,Intercepted,Scrum: knock on,Intercept: lost fwd in tackle
227,HK7s,2,Pool,2,17,FRA,JPN,Intercept,12,15,TRY,Intercept: lost fwd in tackle,
228,HK7s,3,Pool,1,1,AUS,POR,Restart,5,9,Intercepted,,Intercept: lost fwd in tackle
228,HK7s,3,Pool,1,2,POR,AUS,Intercept,7,9,Intercepted,Intercept: lost fwd in tackle,Intercept: lost fwd in tackle
228,HK7s,3,Pool,1,3,AUS,POR,Intercept,7,15,Poached,Intercept: lost fwd in tackle,
228,HK7s,3,Pool,1,4,POR,AUS,Poach,1,1,Kick,,
228,HK7s,3,Pool,1,5,AUS,POR,Kick,9,14,TRY,,TRY: converted
228,HK7s,3,Pool,1,6,POR,AUS,Restart,5,11,Poached,,Poach: wrong side
228,HK7s,3,Pool,1,7,AUS,POR,Poach,5,14,TRY,Poach: wrong side,TRY: converted
228,HK7s,3,Pool,1,8,POR,AUS,Restart,4,5,HE,,HE: knock on
228,HK7s,3,Pool,1,9,AUS,POR,Scrum,11,12,PEN,Scrum: knock on,PEN: bc not releasing
228,HK7s,3,Pool,1,10,POR,AUS,PK,4,9,PEN,PK: bc not releasing,PEN: bc not releasing
228,HK7s,3,Pool,1,11,AUS,POR,PK,7,12,Intercepted,PK: bc not releasing,Intercept: lost fwd in tackle
228,HK7s,3,Pool,1,12,POR,AUS,Intercept,4,13,TRY,Intercept: lost fwd in tackle,
228,HK7s,3,Pool,2,13,AUS,POR,Reclaim,12,14,TRY,,TRY: converted
228,HK7s,3,Pool,2,14,POR,AUS,Restart,4,5,PEN,,PEN: bc not releasing
228,HK7s,3,Pool,2,15,AUS,POR,PK,11,15,TRY,PK: bc not releasing,
228,HK7s,3,Pool,2,16,AUS,POR,Reclaim,10,7,Tackled to touch,,
228,HK7s,3,Pool,2,17,POR,AUS,Line out,9,9,Tackled in goal,Line out: tackled to touch,
228,HK7s,3,Pool,2,18,AUS,POR,Line out,7,7,Line out infraction,Line out: tackled to touch,Line out: not straight
228,HK7s,3,Pool,2,19,POR,AUS,Scrum,9,9,Scrum stolen,Scrum: line out not straight,
228,HK7s,3,Pool,2,20,AUS,POR,Scrum steal,7,14,TRY,,TRY: converted
229,HK7s,4,Pool,1,1,BEL,CAN,Scrum,5,14,TRY,Scrum: restart knocked by kicking team,TRY: converted
229,HK7s,4,Pool,1,2,CAN,BEL,Restart,4,14,TRY,,TRY: converted
229,HK7s,4,Pool,1,3,BEL,CAN,Restart,5,5,PEN,,PEN: hands in ruck
229,HK7s,4,Pool,1,4,CAN,BEL,PK,11,13,TRY,PK: hands in ruck,TRY: converted
229,HK7s,4,Pool,1,5,CAN,BEL,Reclaim,11,13,Tackled to touch,,
229,HK7s,4,Pool,1,6,BEL,CAN,Line out,3,9,HE,Line out: tackled to touch,HE: knock on
229,HK7s,4,Pool,2,7,CAN,BEL,Restart,4,8,Poached,,Poach: standing tackle
229,HK7s,4,Pool,2,8,BEL,CAN,Poach,8,9,Counter ruck,Poach: standing tackle,
229,HK7s,4,Pool,2,9,CAN,BEL,Counter ruck,7,14,TRY,,TRY: converted
229,HK7s,4,Pool,2,10,BEL,CAN,Restart,5,5,PEN,,PEN: playing ball on ground
229,HK7s,4,Pool,2,11,CAN,BEL,PK,11,11,PEN,PK: playing ball on ground,PEN: obstruction
229,HK7s,4,Pool,2,12,BEL,CAN,PK,5,7,Tackled to touch,PK: obstruction,
229,HK7s,4,Pool,2,13,CAN,BEL,Line out,9,9,Line out stolen,Line out: tackled to touch,
229,HK7s,4,Pool,2,14,BEL,CAN,Line out steal,7,15,TRY,,
229,HK7s,5,Pool,2,15,CAN,BEL,Restart,5,14,TRY,,TRY: converted
230,HK7s,5,Pool,1,1,KEN,USA,Restart,5,13,TRY,,TRY: converted
230,HK7s,5,Pool,1,2,KEN,USA,Reclaim,11,15,HE,,HE: fwd pass
230,HK7s,5,Pool,1,3,USA,KEN,Scrum,1,9,HE,Scrum: fwd pass,HE: lost fwd in tackle
230,HK7s,5,Pool,1,4,KEN,USA,Scrum,7,15,TRY,Scrum: knock on,TRY: converted
230,HK7s,5,Pool,1,5,USA,KEN,Restart,2,14,TRY,,TRY: converted
230,HK7s,5,Pool,2,6,USA,KEN,Reclaim,7,14,Intercepted,,Intercept: lost fwd in tackle
230,HK7s,5,Pool,2,7,KEN,USA,Intercept,1,9,HE,Intercept: lost fwd in tackle,HE: knock on
230,HK7s,5,Pool,2,8,USA,KEN,Scrum,7,14,TRY,Scrum: knock on,TRY: converted
230,HK7s,5,Pool,2,9,KEN,USA,Restart,3,6,PEN,,PEN: side entry
230,HK7s,5,Pool,2,10,USA,KEN,PK,10,14,TRY,PK: side entry,TRY: converted
230,HK7s,5,Pool,2,11,KEN,USA,Restart,3,9,PEN,,PEN: bc not releasing
230,HK7s,5,Pool,2,12,USA,KEN,PK,7,13,Line out stolen,PK: bc not releasing,
230,HK7s,5,Pool,2,13,KEN,USA,Line out steal,3,14,PEN,,PEN: bc not releasing
230,HK7s,5,Pool,2,14,USA,KEN,PK,2,2,Kicked to touch,PK: bc not releasing,Kick: touch kick to end half
231,HK7s,6,Pool,1,1,RSA,ARG,Restart,4,8,PEN,,PEN: bc not releasing
231,HK7s,6,Pool,1,2,ARG,RSA,PK,8,10,HE,PK: bc not releasing,HE: knock on
231,HK7s,6,Pool,1,3,RSA,ARG,Scrum,6,1,Tackled to touch,Scrum: knock on,
231,HK7s,6,Pool,1,4,ARG,RSA,Line out,15,11,HE,Line out: tackled to touch,HE: knock on
231,HK7s,6,Pool,1,5,RSA,ARG,Scrum,5,14,TRY,Scrum: knock on,TRY: converted
231,HK7s,6,Pool,1,6,ARG,RSA,Restart,4,1,Kick,,
231,HK7s,6,Pool,1,7,RSA,ARG,Kick,6,5,Poached,,
231,HK7s,6,Pool,1,8,ARG,RSA,Poach,11,14,Intercepted,,Intercept: lost fwd in tackle
231,HK7s,6,Pool,1,9,RSA,ARG,Intercept,3,15,TRY,Intercept: lost fwd in tackle,
231,HK7s,6,Pool,2,10,ARG,RSA,Restart,4,2,Kicked to touch,,
231,HK7s,6,Pool,2,11,RSA,ARG,Line out,7,8,Kicked to touch,,
231,HK7s,6,Pool,2,12,ARG,RSA,Line out,1,2,Kicked to touch,Line out: touch kick,
231,HK7s,6,Pool,2,13,RSA,ARG,Line out,9,13,TRY,Line out: touch kick,TRY: converted
231,HK7s,6,Pool,2,14,ARG,RSA,Restart,4,2,Counter ruck,,
231,HK7s,6,Pool,2,15,RSA,ARG,Counter ruck,14,13,Tackled to touch,,
231,HK7s,6,Pool,2,16,ARG,RSA,Line out,3,4,HE,,HE: ball thrown to touch
231,HK7s,6,Pool,2,17,RSA,ARG,Line out,12,13,TRY,Line out: lost to touch,
232,HK7s,7,Pool,1,1,SCO,NZL,Restart,3,1,HE,,HE: ball thrown to touch
232,HK7s,7,Pool,1,2,NZL,SCO,Line out,15,15,Tackled to touch,Line out: lost to touch,
232,HK7s,7,Pool,1,3,SCO,NZL,Line out,1,1,Line out infraction,Line out: tackled to touch,Line out: not straight
232,HK7s,7,Pool,1,4,NZL,SCO,Scrum,15,14,TRY,Scrum: line out not straight,TRY: converted
232,HK7s,7,Pool,1,5,SCO,NZL,Restart,2,14,TRY,,TRY: converted
232,HK7s,7,Pool,1,6,NZL,SCO,Restart,5,13,TRY,,TRY: converted
232,HK7s,7,Pool,1,7,SCO,NZL,Restart,1,1,Kicked to touch,,Kick: touch kick to end half
232,HK7s,7,Pool,2,8,NZL,SCO,FK,8,14,TRY,FK: restart direct to touch by kicking team,TRY: converted
232,HK7s,7,Pool,2,9,SCO,NZL,Restart,4,15,PEN,,PEN: bc not releasing
232,HK7s,7,Pool,2,10,NZL,SCO,PK,1,13,TRY,PK: bc not releasing,
232,HK7s,7,Pool,2,11,SCO,NZL,Restart,4,14,Intercepted,,Intercept: offload
232,HK7s,7,Pool,2,12,NZL,SCO,Intercept,2,2,Tackled in goal,Intercept: off load,
233,HK7s,8,Pool,1,1,FIJ,SAM,Restart,2,5,HE,,HE: knock on
233,HK7s,8,Pool,1,2,SAM,FIJ,Scrum,11,14,TRY,Scrum: knock on,TRY: converted
233,HK7s,8,Pool,1,3,FIJ,SAM,Restart,2,14,TRY,,TRY: converted
233,HK7s,8,Pool,1,4,FIJ,SAM,Reclaim,11,8,Intercepted,,
233,HK7s,8,Pool,1,5,SAM,FIJ,Intercept,8,7,Counter ruck,,
233,HK7s,8,Pool,1,6,FIJ,SAM,Counter ruck,9,2,Kick,,
233,HK7s,8,Pool,1,7,SAM,FIJ,Kick,12,12,Intercepted,,Intercept: lost fwd in tackle
233,HK7s,8,Pool,1,8,FIJ,SAM,Intercept,4,14,TRY,Intercept: lost fwd in tackle,TRY: converted
233,HK7s,8,Pool,1,9,SAM,FIJ,Restart,8,7,Kicked to touch,,
233,HK7s,8,Pool,1,10,FIJ,SAM,Line out,3,14,TRY,Line out: touch kick,TRY: converted
233,HK7s,8,Pool,2,11,SAM,FIJ,FK,8,11,HE,FK: restart not 10 by kicking team,HE: knock on
233,HK7s,8,Pool,2,12,FIJ,SAM,Scrum,5,15,TRY,Scrum: knock on,
233,HK7s,8,Pool,2,13,FIJ,SAM,Reclaim,11,15,Intercepted,,Intercept: offload
233,HK7s,8,Pool,2,14,SAM,FIJ,Intercept,1,15,TRY,Intercept: off load,
233,HK7s,8,Pool,2,15,FIJ,SAM,Restart,5,15,TRY,,TRY: converted
233,HK7s,8,Pool,2,16,SAM,FIJ,Restart,5,8,HE,,HE: lost fwd in tackle
233,HK7s,8,Pool,2,17,FIJ,SAM,Scrum,8,14,TRY,Scrum: knock on,
234,HK7s,9,Pool,1,1,KEN,ENG,FK,8,11,Kicked to touch,FK: restart not 10 by kicking team,Kick: touch in goal
234,HK7s,9,Pool,1,2,ENG,KEN,Scrum,5,13,TRY,Scrum: kick to touch in goal,
234,HK7s,9,Pool,1,3,KEN,ENG,FK,8,15,Counter ruck,FK: restart direct to touch by kicking team,
234,HK7s,9,Pool,1,4,ENG,KEN,Counter ruck,1,15,TRY,,
234,HK7s,9,Pool,2,5,ENG,KEN,Restart,5,9,Poached,,
234,HK7s,9,Pool,2,6,KEN,ENG,Poach,7,13,TRY,,TRY: converted
234,HK7s,9,Pool,2,7,ENG,KEN,Restart,5,7,HE,,HE: fwd pass
234,HK7s,9,Pool,2,8,KEN,ENG,Scrum,9,13,Intercepted,Scrum: fwd pass,Intercept: offload
234,HK7s,9,Pool,2,9,ENG,KEN,Intercept,3,13,TRY,Intercept: off load,TRY: converted
234,HK7s,9,Pool,2,10,KEN,ENG,Restart,4,7,Intercepted,,Intercept: lost fwd in tackle
234,HK7s,9,Pool,2,11,ENG,KEN,Intercept,9,11,HE,Intercept: lost fwd in tackle,HE: fwd pass
235,HK7s,10,Pool,1,1,WAL,USA,Restart,5,15,PEN,,PEN: bc not releasing
235,HK7s,10,Pool,1,2,USA,WAL,PK,1,14,TRY,PK: bc not releasing,TRY: converted
235,HK7s,10,Pool,1,3,USA,WAL,Reclaim,11,14,TRY,,TRY: converted
235,HK7s,10,Pool,1,4,WAL,USA,Restart,5,8,PEN,,PEN: bc not releasing
235,HK7s,10,Pool,1,5,USA,WAL,PK,8,14,TRY,PK: bc not releasing,TRY: converted
235,HK7s,10,Pool,1,6,WAL,USA,Restart,3,14,TRY,,TRY: converted
235,HK7s,10,Pool,2,7,WAL,USA,Reclaim,10,15,TRY,,
235,HK7s,10,Pool,2,8,USA,WAL,Restart,6,14,TRY,,TRY: converted
235,HK7s,10,Pool,2,9,WAL,USA,Restart,4,8,Poached,,
235,HK7s,10,Pool,2,10,USA,WAL,Poach,8,9,HE,,HE: lost fwd in tackle
235,HK7s,10,Pool,2,11,WAL,USA,Scrum,7,8,Counter ruck,Scrum: lost fwd in tackle,
235,HK7s,10,Pool,2,12,USA,WAL,Counter ruck,8,8,HE,,HE: knock on
235,HK7s,10,Pool,2,13,WAL,USA,Scrum,8,8,HE,Scrum: knock on,HE: knock on
235,HK7s,10,Pool,2,14,USA,WAL,Scrum,11,13,TRY,Scrum: knock on,
235,HK7s,10,Pool,2,15,USA,WAL,Line out,12,14,TRY,Line out: restart lost to touch by receiving team,TRY: converted
236,HK7s,11,Pool,1,1,ARG,FRA,Restart,6,15,TRY,,
236,HK7s,11,Pool,1,2,ARG,FRA,Line out,7,15,TRY,Line out: restart lost to touch by receiving team; Line out: quick,TRY: converted
236,HK7s,11,Pool,1,3,FRA,ARG,Restart,5,9,PEN,,PEN: playing ball on ground
236,HK7s,11,Pool,1,4,ARG,FRA,PK,7,14,Kick,PK: playing ball on ground,
236,HK7s,11,Pool,1,5,FRA,ARG,Kick,2,3,Intercepted,,
236,HK7s,11,Pool,1,6,ARG,FRA,Intercept,13,13,TRY,,TRY: converted
236,HK7s,11,Pool,1,7,FRA,ARG,Restart,2,2,Kick,,Kick: 22
236,HK7s,11,Pool,1,8,ARG,FRA,Kick,10,12,Kick,Kick: 22,
236,HK7s,11,Pool,1,9,FRA,ARG,Kick,1,7,Intercepted,,
236,HK7s,11,Pool,1,10,ARG,FRA,Intercept,9,9,Tackled to touch,,
236,HK7s,11,Pool,2,11,FRA,ARG,Restart,3,3,Intercepted,,
236,HK7s,11,Pool,2,12,ARG,FRA,Intercept,13,14,TRY,,TRY: converted
236,HK7s,11,Pool,2,13,FRA,ARG,Restart,3,4,Line out infraction,,Line out: not straight
236,HK7s,11,Pool,2,14,ARG,FRA,Scrum,12,7,PEN,Scrum: line out not straight,PEN: playing man without the ball
236,HK7s,11,Pool,2,15,FRA,ARG,PK,6,11,Counter ruck,PK: playing man without the ball,
236,HK7s,11,Pool,2,16,ARG,FRA,Counter ruck,5,9,HE,,HE: lost fwd in tackle
236,HK7s,11,Pool,2,17,FRA,ARG,Scrum,7,11,HE,Scrum: lost fwd in tackle,HE: knock on
236,HK7s,11,Pool,2,18,ARG,FRA,Scrum,5,2,Kick,Scrum: knock on,
236,HK7s,11,Pool,2,19,FRA,ARG,Kick,2,4,HE,,HE: lost fwd in tackle
236,HK7s,11,Pool,2,20,ARG,FRA,Scrum,12,15,Line out stolen,Scrum: lost fwd in tackle,
236,HK7s,11,Pool,2,21,FRA,ARG,Line out steal,1,9,Intercepted,,Intercept: offload
236,HK7s,11,Pool,2,22,ARG,FRA,Intercept,7,7,Intercepted,Intercept: off load,
236,HK7s,11,Pool,2,22,FRA,ARG,Intercept,9,14,TRY,,
237,HK7s,12,Pool,1,1,RSA,JPN,Restart,6,14,TRY,,TRY: converted
237,HK7s,12,Pool,1,2,JPN,RSA,Restart,4,4,Poached,,Poach: standing tackle
237,HK7s,12,Pool,1,3,RSA,JPN,Poach,12,11,Kick,Poach: standing tackle,Kick: touch in goal
237,HK7s,12,Pool,1,4,JPN,RSA,Kick,2,8,Poached,Kick: 22,
237,HK7s,12,Pool,1,5,RSA,JPN,Poach,8,13,TRY,,
237,HK7s,12,Pool,1,6,JPN,RSA,Restart,4,7,Kick,,
237,HK7s,12,Pool,1,7,RSA,JPN,Kick,2,5,HE,,HE: knock on
237,HK7s,12,Pool,1,8,JPN,RSA,Scrum,11,11,Intercepted,Scrum: knock on,Intercept: offload
237,HK7s,12,Pool,1,9,RSA,JPN,Intercept,5,14,TRY,Intercept: off load,
237,HK7s,12,Pool,2,10,RSA,JPN,Reclaim,12,13,TRY,,
237,HK7s,12,Pool,2,11,RSA,JPN,Scrum,12,15,TRY,Scrum: restart knocked by receiving team,
237,HK7s,12,Pool,2,12,JPN,RSA,Restart,4,15,HE,,HE: fwd pass
237,HK7s,12,Pool,2,13,RSA,JPN,Line out,1,1,Kick,Scrum: fwd pass,
237,HK7s,12,Pool,2,14,JPN,RSA,Kick,6,8,PEN,,PEN: bc not releasing
237,HK7s,12,Pool,2,15,RSA,JPN,PK,8,8,Kicked to touch,PK: bc not releasing,Kick: touch kick to end half
238,HK7s,13,Pool,1,1,AUS,SCO,Scrum,10,15,TRY,Scrum: restart knocked by receiving team,TRY: converted
238,HK7s,13,Pool,1,2,AUS,SCO,Scrum,10,14,TRY,Scrum: restart knocked by receiving team,TRY: converted
238,HK7s,13,Pool,1,3,AUS,SCO,Restart,8,12,HE,,HE: knock on
238,HK7s,13,Pool,1,4,SCO,AUS,Scrum,4,8,PEN,Scrum: knock on,PEN: bc not releasing
238,HK7s,13,Pool,1,5,AUS,SCO,PK,8,10,Kicked to touch,PK: bc not releasing,Kick: touch kick to end half
238,HK7s,13,Pool,2,6,AUS,SCO,FK,8,11,Poached,FK: restart not 10 by kicking team,Poach: wrong side
238,HK7s,13,Pool,2,7,SCO,AUS,Poach,5,6,HE,Poach: wrong side,HE: knock on
238,HK7s,13,Pool,2,8,AUS,SCO,Scrum,10,15,HE,Scrum: knock on,HE: fwd pass
238,HK7s,13,Pool,2,9,SCO,AUS,Scrum,1,5,PEN,Scrum: fwd pass,PEN: playing ball on ground
238,HK7s,13,Pool,2,10,AUS,SCO,PK,11,14,TRY,PK: playing ball on ground,TRY: converted
238,HK7s,13,Pool,2,11,SCO,AUS,Restart,4,5,PEN,,PEN: bc not releasing
238,HK7s,13,Pool,2,12,AUS,SCO,PK,11,13,Line out stolen,PK: bc not releasing,
238,HK7s,13,Pool,2,13,SCO,AUS,Line out steal,3,13,TRY,,
238,HK7s,13,Pool,2,14,AUS,SCO,Restart,4,4,Kicked to touch,,Kick: touch kick to end half
239,HK7s,14,Pool,1,1,NZL,POR,PK,15,13,TRY,PK: delay of game on restart by receiving team (yc),
239,HK7s,14,Pool,1,2,POR,NZL,Restart,6,6,PEN,,PEN: bc not releasing
239,HK7s,14,Pool,1,3,NZL,POR,PK,10,14,Poached,PK: bc not releasing,Poach: standing tackle
239,HK7s,14,Pool,1,4,POR,NZL,Poach,2,6,Poached,Poach: standing tackle,
239,HK7s,14,Pool,1,5,NZL,POR,Poach,10,13,TRY,,
239,HK7s,14,Pool,1,6,POR,NZL,Restart,5,2,Poached,,
239,HK7s,14,Pool,1,7,NZL,POR,Poach,14,15,TRY,,TRY: converted
239,HK7s,14,Pool,1,8,POR,NZL,FK,8,13,TRY,FK: ahead of kicker on restart by kicking team,TRY: converted
239,HK7s,14,Pool,2,9,NZL,POR,Restart,4,5,Intercepted,,
239,HK7s,14,Pool,2,10,POR,NZL,Intercept,11,15,TRY,,
239,HK7s,14,Pool,2,11,NZL,POR,Restart,4,14,TRY,,TRY: converted
239,HK7s,14,Pool,2,12,POR,NZL,FK,8,14,TRY,FK: ahead of kicker on restart by kicking team,TRY: converted
239,HK7s,14,Pool,2,13,POR,NZL,Scrum,11,15,TRY,Scrum: restart knocked by receiving team,
240,HK7s,15,Pool,1,1,CAN,SAM,Restart,2,9,Intercepted,,
240,HK7s,15,Pool,1,2,SAM,CAN,Intercept,7,10,Intercepted,,
240,HK7s,15,Pool,1,3,CAN,SAM,Intercept,6,7,Counter ruck,,
240,HK7s,15,Pool,1,4,SAM,CAN,Counter ruck,9,9,PEN,,PEN: bc not releasing
240,HK7s,15,Pool,1,5,CAN,SAM,PK,7,3,Counter ruck,PK: bc not releasing,
240,HK7s,15,Pool,1,6,SAM,CAN,Counter ruck,13,15,TRY,,
240,HK7s,15,Pool,1,7,CAN,SAM,Restart,6,14,TRY,,TRY: converted
240,HK7s,15,Pool,1,8,SAM,CAN,Restart,5,14,TRY,,TRY: converted
240,HK7s,15,Pool,2,9,CAN,SAM,Reclaim,11,11,Kick,,
240,HK7s,15,Pool,2,10,SAM,CAN,Kick,1,1,Tackled to touch,,
240,HK7s,15,Pool,2,11,CAN,SAM,Line out,15,15,HE,Line out: touch kick,HE: knock on
240,HK7s,15,Pool,2,12,SAM,CAN,Scrum,1,10,Poached,Scrum: knock on,
240,HK7s,15,Pool,2,13,CAN,SAM,Poach,6,5,Counter ruck,,
240,HK7s,15,Pool,2,14,SAM,CAN,Counter ruck,11,13,TRY,,
240,HK7s,15,Pool,2,15,CAN,SAM,Scrum,5,2,Intercepted,,Scrum: restart knocked by kicking team
240,HK7s,15,Pool,2,16,SAM,CAN,Intercept,14,14,TRY,,TRY: converted
240,HK7s,15,Pool,2,17,CAN,SAM,Restart,6,13,TRY,,TRY: converted
240,HK7s,15,Pool,2,18,CAN,SAM,Reclaim,12,13,TRY,,
241,HK7s,16,Pool,1,1,FIJ,BEL,Restart,5,8,HE,,HE: knock on
241,HK7s,16,Pool,1,2,BEL,FIJ,Scrum,8,12,Line out stolen,Scrum: knock on,
241,HK7s,16,Pool,1,3,FIJ,BEL,Line out steal,4,14,TRY,,TRY: converted
241,HK7s,16,Pool,1,4,FIJ,BEL,Reclaim,11,15,HE,,HE: knock on
241,HK7s,16,Pool,1,5,BEL,FIJ,Scrum,1,1,Intercepted,Scrum: knock on,
241,HK7s,16,Pool,1,6,FIJ,BEL,Intercept,15,15,TRY,,TRY: converted
241,HK7s,16,Pool,1,7,BEL,FIJ,Restart,5,10,Intercepted,,Intercept: offload
241,HK7s,16,Pool,1,8,FIJ,BEL,Intercept,6,14,TRY,Intercept: off load,TRY: converted
241,HK7s,16,Pool,1,9,FIJ,BEL,Reclaim,11,13,PEN,,PEN: bc not releasing
241,HK7s,16,Pool,1,10,BEL,FIJ,PK,3,3,Intercepted,PK: bc not releasing,
241,HK7s,16,Pool,1,11,FIJ,BEL,Intercept,13,8,Intercepted,,Intercept: offload
241,HK7s,16,Pool,1,12,BEL,FIJ,Intercept,8,14,TRY,Intercept: off load,TRY: converted
241,HK7s,16,Pool,2,13,FIJ,BEL,Reclaim,10,11,HE,,HE: knock on
241,HK7s,16,Pool,2,14,BEL,FIJ,Scrum,5,10,PEN,Scrum: knock on,PEN: bc not releasing
241,HK7s,16,Pool,2,15,FIJ,BEL,PK,6,15,TRY,PK: bc not releasing,
241,HK7s,16,Pool,2,16,FIJ,BEL,Reclaim,11,8,PEN,,PEN: bc not releasing
241,HK7s,16,Pool,2,17,BEL,FIJ,PK,8,9,HE,PK: bc not releasing,HE: fwd pass
241,HK7s,16,Pool,2,18,FIJ,BEL,Scrum,7,14,TRY,Scrum: fwd pass,TRY: converted
241,HK7s,16,Pool,2,19,BEL,FIJ,Restart,5,5,HE,,HE: lost fwd in tackle
241,HK7s,16,Pool,2,20,FIJ,BEL,Scrum,11,13,TRY,Scrum: lost fwd in tackle,
242,HK7s,17,Pool,1,1,WAL,KEN,Reclaim,12,13,PEN,,PEN: bc not releasing
242,HK7s,17,Pool,1,2,KEN,WAL,PK,3,9,Line out stolen,PK: bc not releasing,
242,HK7s,17,Pool,1,3,WAL,KEN,Line out steal,7,14,Poached,,
242,HK7s,17,Pool,1,4,KEN,WAL,Poach,2,2,Kicked to touch,,
242,HK7s,17,Pool,1,5,WAL,KEN,Line out,7,15,TRY,Line out: touch kick,
242,HK7s,17,Pool,1,6,KEN,WAL,Restart,4,14,TRY,,TRY: converted
242,HK7s,17,Pool,1,7,WAL,KEN,Restart,6,5,Poached,,
242,HK7s,17,Pool,1,8,KEN,WAL,Poach,11,14,HE,,HE: lost fwd in tackle
242,HK7s,17,Pool,1,9,WAL,KEN,Scrum,2,5,HE,Scrum: lost fwd in tackle,HE: knock on
242,HK7s,17,Pool,2,10,WAL,KEN,Restart,4,9,HE,,HE: ball thrown to touch
242,HK7s,17,Pool,2,11,KEN,WAL,Line out,7,15,TRY,Line out: lost to touch,
242,HK7s,17,Pool,2,12,WAL,KEN,Line out,4,14,TRY,Line out: restart lost to touch by kicking team; Line out: quick,
242,HK7s,17,Pool,2,13,WAL,KEN,Reclaim,10,14,TRY,,TRY: converted
242,HK7s,17,Pool,2,14,WAL,KEN,Scrum,10,7,Kicked to touch,Scrum: restart knocked by receiving team,Kick: touch kick to end half
243,HK7s,18,Pool,1,1,ARG,JPN,Restart,6,9,PEN,,PEN: bc not releasing
243,HK7s,18,Pool,1,2,JPN,ARG,PK,7,14,TRY,PK: bc not releasing,TRY: converted
243,HK7s,18,Pool,1,3,ARG,JPN,Restart,3,8,Intercepted,,Intercept: lost fwd in tackle
